"DateTime";"XBOX";"PS";"PC"
"2022-04-19 00:00:00";239175;310917;378991
"2022-04-20 00:00:00";232560;316208;386309
"2022-04-21 00:00:00";222451;314021;382652
"2022-04-22 00:00:00";227431;328755;387429
"2022-04-23 00:00:00";229608;320923;378102
"2022-04-24 00:00:00";213007;306153;361606
"2022-04-25 00:00:00";194736;277667;322339
"2022-04-26 00:00:00";192126;282299;320370
"2022-04-27 00:00:00";189250;279826;317813
"2022-04-28 00:00:00";187007;278903;316454
"2022-04-29 00:00:00";184739;276497;319137
"2022-04-30 00:00:00";186035;289118;323500
"2022-05-01 00:00:00";186277;288792;327491
"2022-05-02 00:00:00";190695;289444;330536
"2022-05-03 00:00:00";189629;287563;334321
"2022-05-04 00:00:00";185993;285292;334714
"2022-05-05 00:00:00";180845;282762;327603
"2022-05-06 00:00:00";169645;275653;326183
"2022-05-07 00:00:00";148385;250299;291365
"2022-05-08 00:00:00";129507;210392;252776
"2022-05-09 00:00:00";116704;196042;230931
"2022-05-10 00:00:00";99306;174902;204924
"2022-05-11 00:00:00";97252;178209;205646
"2022-05-12 00:00:00";94524;169352;199796
"2022-05-13 00:00:00";102732;177782;209527
"2022-05-14 00:00:00";105957;187085;209566
"2022-05-15 00:00:00";108916;185493;212864
"2022-05-16 00:00:00";110081;188866;217877
"2022-05-17 00:00:00";111523;191403;220413
"2022-05-18 00:00:00";113558;195069;220697
"2022-05-19 00:00:00";114333;199517;228040
"2022-05-20 00:00:00";115611;200035;223069
"2022-05-21 00:00:00";100306;181042;200362
"2022-05-22 00:00:00";100014;171424;189790
"2022-05-23 00:00:00";100639;171306;188581
"2022-05-24 00:00:00";101447;173340;191016
"2022-05-25 00:00:00";102978;175189;188429
"2022-05-26 00:00:00";102030;169607;186000
"2022-05-27 00:00:00";109951;178790;192989
"2022-05-28 00:00:00";123667;192497;218788
"2022-05-29 00:00:00";126319;197625;226345
"2022-05-30 00:00:00";129307;202646;238167
"2022-05-31 00:00:00";132190;206112;237949
"2022-06-01 00:00:00";134120;204063;239329
"2022-06-02 00:00:00";131197;207942;241967
"2022-06-03 00:00:00";129507;209125;250652
"2022-06-04 00:00:00";125153;201881;243907
"2022-06-05 00:00:00";118984;194923;232185
"2022-06-06 00:00:00";117007;189764;225208
"2022-06-07 00:00:00";110281;184361;221984
"2022-06-08 00:00:00";110341;183993;220794
"2022-06-09 00:00:00";110405;185362;221266
"2022-06-10 00:00:00";109626;186872;224282
"2022-06-11 00:00:00";110791;189926;225684
"2022-06-12 00:00:00";99752;173992;213554
"2022-06-13 00:00:00";99217;171393;208035
"2022-06-14 00:00:00";95763;163877;197295
"2022-06-15 00:00:00";85065;142311;180161
"2022-06-16 00:00:00";77202;130519;165298
"2022-06-17 00:00:00";82000;133912;170470
"2022-06-18 00:00:00";74600;123874;154390
"2022-06-19 00:00:00";77732;124534;155000
"2022-06-20 00:00:00";68708;112000;138281
"2022-06-21 00:00:00";68302;108123;138389
"2022-06-22 00:00:00";63734;102842;130088
"2022-06-23 00:00:00";66523;103434;128422
"2022-06-24 00:00:00";72110;111008;137741
"2022-06-25 00:00:00";69162;107012;130604
"2022-06-26 00:00:00";72906;108837;132000
"2022-06-27 00:00:00";71777;103579;124868
"2022-06-28 00:00:00";74750;105740;131133
"2022-06-29 00:00:00";75944;106245;136213
"2022-06-30 00:00:00";75495;108106;135333
"2022-07-01 00:00:00";76357;109831;136135
"2022-07-02 00:00:00";67214;97168;120132
"2022-07-03 00:00:00";69681;97524;120327
"2022-07-04 00:00:00";71433;96605;120704
"2022-07-05 00:00:00";70281;97220;122135
"2022-07-06 00:00:00";70110;94886;123000
"2022-07-07 00:00:00";70106;95044;117545
"2022-07-08 00:00:00";69773;91955;115865
"2022-07-09 00:00:00";58055;80376;99050
"2022-07-10 00:00:00";61608;81550;98260
"2022-07-11 00:00:00";59500;80244;97223
"2022-07-12 00:00:00";59220;81750;95422
"2022-07-13 00:00:00";58711;79719;95970
"2022-07-14 00:00:00";59833;79193;93773
"2022-07-15 00:00:00";59057;77745;94056
"2022-07-16 00:00:00";46420;68867;85881
"2022-07-17 00:00:00";46003;67182;83276
"2022-07-18 00:00:00";42782;61912;74829
"2022-07-19 00:00:00";44764;59393;76628
"2022-07-20 00:00:00";44547;60969;76763
"2022-07-21 00:00:00";48517;63759;78418
"2022-07-22 00:00:00";48686;59938;74605
"2022-07-23 00:00:00";40910;55074;67421
"2022-07-24 00:00:00";40188;51731;65516
"2022-07-25 00:00:00";38172;47135;59972
"2022-07-26 00:00:00";37318;46495;59300
"2022-07-27 00:00:00";37821;45131;59697
"2022-07-28 00:00:00";38754;45895;60200
"2022-07-29 00:00:00";39102;46829;62043
"2022-07-30 00:00:00";36119;44585;55191
"2022-07-31 00:00:00";34629;40180;50535
"2022-08-01 00:00:00";34429;39045;51688
"2022-08-02 00:00:00";35963;41005;52692
"2022-08-03 00:00:00";36004;42302;54345
"2022-08-04 00:00:00";37103;43122;55771
"2022-08-05 00:00:00";35795;42139;53000
"2022-08-06 00:00:00";27984;31618;39591
"2022-08-07 00:00:00";27986;32117;39183
"2022-08-08 00:00:00";26099;29193;37714
"2022-08-09 00:00:00";27813;30444;37758
"2022-08-10 00:00:00";27347;29462;34386
"2022-08-11 00:00:00";28170;29653;37139
"2022-08-12 00:00:00";27873;29311;35934
"2022-08-13 00:00:00";29902;31119;40387
"2022-08-14 00:00:00";29335;31926;37393
"2022-08-15 00:00:00";28821;30115;36758
"2022-08-16 00:00:00";26410;27921;33991
"2022-08-17 00:00:00";21373;21518;27328
"2022-08-18 00:00:00";23147;23451;28241
"2022-08-19 00:00:00";24404;24160;27375
"2022-08-20 00:00:00";24115;25049;29089
"2022-08-21 00:00:00";23651;24688;29550
"2022-08-22 00:00:00";23777;25667;32472
"2022-08-23 00:00:00";25964;27179;33050
"2022-08-24 00:00:00";25400;26371;35500
"2022-08-25 00:00:00";28054;27607;32913
"2022-08-26 00:00:00";30068;29802;36310
"2022-08-27 00:00:00";29383;30680;39708
"2022-08-28 00:00:00";30929;32487;36400
"2022-08-29 00:00:00";31651;34295;43177
"2022-08-30 00:00:00";32005;36205;38078
"2022-08-31 00:00:00";38138;36217;41019
"2022-09-01 00:00:00";35638;35909;41579
"2022-09-02 00:00:00";35408;36877;41618
"2022-09-03 00:00:00";26986;26780;31239
"2022-09-04 00:00:00";27088;26314;33783
"2022-09-05 00:00:00";26458;24926;34798
"2022-09-06 00:00:00";26800;25358;32303
"2022-09-07 00:00:00";27975;28787;36500
"2022-09-08 00:00:00";27550;27017;37172
"2022-09-09 00:00:00";26435;27595;32983
"2022-09-10 00:00:00";30087;32601;37075
"2022-09-11 00:00:00";33692;30264;39705
"2022-09-12 00:00:00";33048;28199;42435
"2022-09-13 00:00:00";29018;32111;41272
"2022-09-14 00:00:00";31057;31976;40167
"2022-09-15 00:00:00";35867;33759;38797
"2022-09-16 00:00:00";38595;36341;44706
"2022-09-17 00:00:00";40125;40150;44941
"2022-09-18 00:00:00";41975;42173;49281
"2022-09-19 00:00:00";42417;45455;50000
"2022-09-20 00:00:00";43833;47275;50000
"2022-09-21 00:00:00";47000;52188;50000
