"DateTime";"XBOX";"PS";"PC"
"2020-07-20 00:00:00";114643;134600;203471
"2020-07-21 00:00:00";115900;128691;197909
"2020-07-22 00:00:00";115120;129070;200462
"2020-07-23 00:00:00";118963;135000;206143
"2020-07-24 00:00:00";124967;139941;213909
"2020-07-25 00:00:00";134281;150792;265059
"2020-07-26 00:00:00";137033;150545;248500
"2020-07-27 00:00:00";146103;162377;243588
"2020-07-28 00:00:00";142281;160041;246455
"2020-07-29 00:00:00";138226;160511;250056
"2020-07-30 00:00:00";153548;171922;258929
"2020-07-31 00:00:00";154367;177191;268720
"2020-08-01 00:00:00";147107;166419;255286
"2020-08-02 00:00:00";143913;160350;238688
"2020-08-03 00:00:00";141448;161423;233929
"2020-08-04 00:00:00";134893;152722;237917
"2020-08-05 00:00:00";128609;149571;233182
"2020-08-06 00:00:00";129500;152512;232385
"2020-08-07 00:00:00";135000;154758;236538
"2020-08-08 00:00:00";137467;154429;233833
"2020-08-09 00:00:00";136563;156211;249778
"2020-08-10 00:00:00";137267;163139;240583
"2020-08-11 00:00:00";139167;162242;243000
"2020-08-12 00:00:00";142588;159147;238077
"2020-08-13 00:00:00";151190;167351;254600
"2020-08-14 00:00:00";149700;170895;261000
"2020-08-15 00:00:00";141278;155516;258700
"2020-08-16 00:00:00";137214;147129;250750
"2020-08-17 00:00:00";136462;152441;234750
"2020-08-18 00:00:00";135250;145862;220750
"2020-08-19 00:00:00";128273;139750;233429
"2020-08-20 00:00:00";133105;146156;233417
"2020-08-21 00:00:00";129917;143485;230625
"2020-08-22 00:00:00";123364;130893;229833
"2020-08-23 00:00:00";122100;131391;213000
"2020-08-24 00:00:00";123286;135400;214222
"2020-08-25 00:00:00";128333;134243;229278
"2020-08-26 00:00:00";128263;134193;228609
"2020-08-27 00:00:00";128154;138364;229200
"2020-08-28 00:00:00";125500;138412;227111
"2020-08-29 00:00:00";120429;129107;220500
"2020-08-30 00:00:00";121231;127188;222300
"2020-08-31 00:00:00";121706;132441;222400
"2020-09-01 00:00:00";125545;132000;222714
"2020-09-02 00:00:00";119727;132552;223000
"2020-09-03 00:00:00";125556;134711;215786
"2020-09-04 00:00:00";118667;134636;230400
"2020-09-05 00:00:00";118600;134640;213250
"2020-09-06 00:00:00";116818;121393;207333
"2020-09-07 00:00:00";116583;127097;207000
"2020-09-08 00:00:00";112421;126818;216500
"2020-09-09 00:00:00";113250;125393;219778
"2020-09-10 00:00:00";118750;128966;214611
"2020-09-11 00:00:00";118469;130200;220811
"2020-09-12 00:00:00";120484;131130;211391
"2020-09-13 00:00:00";123267;130061;222600
"2020-09-14 00:00:00";126440;131909;234353
"2020-09-15 00:00:00";128818;134634;255067
"2020-09-16 00:00:00";125056;137419;226200
"2020-09-17 00:00:00";133667;146042;303714
"2020-09-18 00:00:00";141308;154862;286333
"2020-09-19 00:00:00";146857;154833;282000
"2020-09-20 00:00:00";146429;152296;266625
"2020-09-21 00:00:00";142083;151111;276100
"2020-09-22 00:00:00";150000;153690;276667
"2020-09-23 00:00:00";148875;154524;258700
"2020-09-24 00:00:00";144765;162120;263778
"2020-09-25 00:00:00";152474;166000;256563
"2020-09-26 00:00:00";166929;174857;304800
"2020-09-27 00:00:00";158455;178818;317111
"2020-09-28 00:00:00";168789;182172;325421
"2020-09-29 00:00:00";173333;179346;344786
"2020-09-30 00:00:00";0;0;0
